"계산방식","전략id","신호종목","실행상품코드","방향","진입ma","청산ma","추세ma","거래수","정상청산수","마감1519청산수","최대동시open","승률_pct","평균순수익률_pct","중앙순수익률_pct","평균보유분","최악거래_pct","최고거래_pct","누적복리손익","최종복리자본","누적복리수익률_pct"
"KRX_RESET","DS000348","SK하이닉스","0193T0","LONG","5/30","3/5","50","39","39","0","1","43.59","0.0102","-0.2986","5.97","-1.3085","2.0704","2650","1002650","0.2650"
"KRX_RESET","DS002280","SK하이닉스","0197X0","SHORT","5/30","5/20","50","59","57","2","2","37.29","0.0127","-0.4039","21.56","-3.9397","3.7349","998","1000998","0.0998"
"KRX_RESET","DS000347","SK하이닉스","0193T0","LONG","5/30","3/5","30","42","40","2","1","40.48","0.0079","-0.2520","5.69","-1.5981","5.3457","698","1000698","0.0698"
"KRX_RESET","DS000828","SK하이닉스","0193T0","LONG","5/30","3/10","50","39","39","0","2","41.03","0.0034","-0.2986","10.92","-1.3085","2.7247","-363","999637","-0.0363"
"KRX_RESET","DS000286","삼성전자","0193L0","SHORT","10/20","3/5","20","66","66","0","2","37.88","-0.0014","-0.1462","5.21","-1.1038","2.6459","-2151","997849","-0.2151"
"KRX_RESET","DS002700","SK하이닉스","0193T0","LONG","3/30","10/20","50","44","42","2","3","43.18","0.0077","-0.0345","20.07","-2.7653","6.6040","-2878","997122","-0.2878"
"KRX_RESET","DS003587","삼성전자","0193W0","LONG","5/20","5/30","30","84","78","6","4","32.14","0.0044","-0.4284","20.00","-1.6169","7.6623","-5936","994064","-0.5936"
"KRX_RESET","DS002275","SK하이닉스","0197X0","SHORT","5/30","5/20","NONE","127","123","4","2","41.73","0.0055","-0.2000","20.73","-4.2995","4.9908","-7597","992403","-0.7597"
"KRX_RESET","DS000827","SK하이닉스","0193T0","LONG","5/30","3/10","30","42","39","3","1","28.57","-0.0134","-0.2984","9.17","-2.0248","5.2277","-8667","991333","-0.8667"
"KRX_RESET","DS001416","SK하이닉스","0197X0","SHORT","20/30","5/10","50","53","53","0","2","39.62","-0.0131","-0.2000","12.42","-1.5580","2.8023","-9242","990758","-0.9242"
"KRX_RESET","DS002276","SK하이닉스","0197X0","SHORT","5/30","5/20","5","126","122","4","2","41.27","0.0031","-0.2266","20.74","-4.2995","4.9908","-10686","989314","-1.0686"
"KRX_RESET","DS002194","삼성전자","0193W0","LONG","10/20","5/20","20","69","63","6","2","34.78","-0.0133","-0.2772","17.54","-1.4248","5.0254","-13590","986410","-1.3590"
"KRX_RESET","DS000837","SK하이닉스","0197X0","SHORT","5/30","3/10","10","101","101","0","2","41.58","-0.0083","-0.2000","10.50","-1.9924","4.4133","-14259","985741","-1.4259"
"KRX_RESET","DS002808","SK하이닉스","0197X0","SHORT","10/30","10/20","50","57","56","1","3","40.35","-0.0113","-0.2000","20.19","-4.3224","5.1623","-14635","985365","-1.4635"
"KRX_RESET","DS003539","삼성전자","0193W0","LONG","3/20","5/30","30","106","98","8","6","32.08","-0.0009","-0.3481","18.96","-1.5942","7.6623","-15443","984557","-1.5443"
"KRX_RESET","DS002328","SK하이닉스","0197X0","SHORT","10/30","5/20","50","57","55","2","3","36.84","-0.0161","-0.4738","17.60","-2.5799","4.6551","-15574","984426","-1.5574"
"KRX_RESET","DS001246","삼성전자","0193L0","SHORT","10/20","5/10","20","66","66","0","2","39.39","-0.0222","-0.1511","11.48","-1.5104","2.6021","-17048","982952","-1.7048"
"KRX_RESET","DS001234","삼성전자","0193W0","LONG","10/20","5/10","20","69","64","5","2","33.33","-0.0198","-0.2385","9.77","-1.6515","4.8205","-17706","982294","-1.7706"
"KRX_RESET","DS000840","SK하이닉스","0197X0","SHORT","5/30","3/10","50","59","59","0","2","37.29","-0.0255","-0.2533","10.47","-1.8435","4.4133","-18530","981470","-1.8530"
"KRX_RESET","DS001846","SK하이닉스","0197X0","SHORT","10/30","3/20","20","91","88","3","2","39.56","-0.0126","-0.3212","17.30","-2.0741","4.6551","-18851","981149","-1.8851"
"KRX_RESET","DS002578","삼성전자","0193W0","LONG","3/20","10/20","20","101","94","7","5","32.67","-0.0117","-0.2520","15.42","-1.4248","3.5954","-20573","979427","-2.0573"
"KRX_RESET","DS000396","SK하이닉스","0193T0","LONG","10/30","3/5","50","33","33","0","1","33.33","-0.0591","-0.2532","5.18","-1.1327","4.9116","-21194","978806","-2.1194"
"KRX_RESET","DS001283","삼성전자","0193W0","LONG","3/30","5/10","30","77","73","4","2","35.06","-0.0181","-0.3022","10.42","-1.6124","5.6091","-21628","978372","-2.1628"
"KRX_RESET","DS003288","SK하이닉스","0197X0","SHORT","10/30","3/30","50","57","55","2","3","35.09","-0.0285","-0.3826","19.63","-1.9991","4.2534","-22108","977892","-2.2108"
"KRX_RESET","DS001368","SK하이닉스","0197X0","SHORT","10/30","5/10","50","57","56","1","2","38.60","-0.0326","-0.2497","10.82","-1.7723","3.3545","-22140","977860","-2.2140"
"KRX_RESET","DS001412","SK하이닉스","0197X0","SHORT","20/30","5/10","5","74","73","1","2","41.89","-0.0260","-0.2000","12.05","-1.7294","2.8023","-22166","977834","-2.2166"
"KRX_RESET","DS002856","SK하이닉스","0197X0","SHORT","20/30","10/20","50","53","53","0","3","30.19","-0.0341","-0.4923","20.66","-3.2158","3.9611","-25752","974248","-2.5752"
"KRX_RESET","DS001848","SK하이닉스","0197X0","SHORT","10/30","3/20","50","57","55","2","2","36.84","-0.0364","-0.5776","15.75","-2.0741","4.6551","-26309","973691","-2.6309"
"KRX_RESET","DS001260","SK하이닉스","0193T0","LONG","3/30","5/10","50","44","44","0","2","45.45","-0.0545","-0.1078","11.77","-1.7697","3.0459","-26331","973669","-2.6331"
"KRX_RESET","DS001308","SK하이닉스","0193T0","LONG","5/30","5/10","50","39","39","0","2","35.90","-0.0664","-0.1534","11.77","-2.0670","2.7247","-27174","972826","-2.7174"
"KRX_RESET","DS003227","SK하이닉스","0193T0","LONG","5/30","3/30","30","42","37","5","1","28.57","-0.0496","-0.5105","18.43","-2.0248","8.9445","-28013","971987","-2.8013"
"KRX_RESET","DS003144","SK하이닉스","0197X0","SHORT","10/20","3/30","50","67","63","4","2","34.33","-0.0315","-0.2977","21.81","-2.1275","4.2534","-28147","971853","-2.8147"
"KRX_RESET","DS004114","삼성전자","0193W0","LONG","10/20","10/30","20","69","61","8","3","39.13","-0.0279","-0.3542","26.88","-2.0734","7.3307","-28464","971536","-2.8464"
"KRX_RESET","DS001316","SK하이닉스","0197X0","SHORT","5/30","5/10","5","126","126","0","2","43.65","-0.0173","-0.1384","11.92","-2.5052","4.1457","-28986","971014","-2.8986"
"KRX_RESET","DS001844","SK하이닉스","0197X0","SHORT","10/30","3/20","5","89","86","3","2","39.33","-0.0252","-0.4141","16.90","-2.0741","4.6551","-29396","970604","-2.9396"
"KRX_RESET","DS003348","삼성전자","0193W0","LONG","20/30","3/30","50","54","51","3","2","33.33","-0.0493","-0.2641","17.91","-1.6825","3.6287","-29698","970302","-2.9698"
"KRX_RESET","DS001315","SK하이닉스","0197X0","SHORT","5/30","5/10","NONE","127","127","0","2","43.31","-0.0183","-0.1361","11.85","-2.5052","4.1457","-30308","969692","-3.0308"
"KRX_RESET","DS003336","SK하이닉스","0197X0","SHORT","20/30","3/30","50","53","53","0","3","35.85","-0.0467","-0.4923","24.36","-1.9991","3.6926","-31191","968809","-3.1191"
"KRX_RESET","DS001307","SK하이닉스","0193T0","LONG","5/30","5/10","30","42","39","3","1","33.33","-0.0679","-0.2822","10.00","-2.1291","5.3457","-31375","968625","-3.1375"
"KRX_RESET","DS000694","SK하이닉스","0197X0","SHORT","5/20","3/10","20","80","79","1","1","41.25","-0.0348","-0.1384","10.65","-1.6537","4.4133","-31698","968302","-3.1698"
"KRX_RESET","DS001843","SK하이닉스","0197X0","SHORT","10/30","3/20","NONE","110","106","4","2","39.09","-0.0217","-0.3655","16.77","-2.0741","4.6551","-31845","968155","-3.1845"
"KRX_RESET","DS003154","삼성전자","0193W0","LONG","10/20","3/30","20","69","62","7","3","36.23","-0.0413","-0.3123","20.41","-1.5997","5.3840","-32446","967554","-3.2446"
"KRX_RESET","DS000766","삼성전자","0193L0","SHORT","10/20","3/10","20","66","66","0","2","36.36","-0.0483","-0.1324","10.27","-1.3164","2.1372","-32976","967024","-3.2976"
"KRX_RESET","DS000886","SK하이닉스","0197X0","SHORT","10/30","3/10","20","91","91","0","2","40.66","-0.0295","-0.2485","10.58","-6.0613","3.8486","-33341","966659","-3.3341"
"KRX_RESET","DS001667","삼성전자","0193W0","LONG","5/20","3/20","30","84","80","4","2","35.71","-0.0341","-0.4088","13.90","-1.4579","5.3498","-33407","966593","-3.3407"
"KRX_RESET","DS001272","SK하이닉스","0197X0","SHORT","3/30","5/10","50","81","77","4","2","39.51","-0.0320","-0.2000","13.11","-2.7814","5.1012","-34131","965869","-3.4131"
"KRX_RESET","DS001186","삼성전자","0193W0","LONG","5/20","5/10","20","83","79","4","2","36.14","-0.0365","-0.2382","10.11","-1.8210","3.7579","-34152","965848","-3.4152"
"KRX_RESET","DS001749","SK하이닉스","0197X0","SHORT","3/30","3/20","10","125","118","7","2","36.80","-0.0199","-0.4232","16.70","-1.9434","4.9984","-35559","964441","-3.5559"
"KRX_RESET","DS001714","삼성전자","0193W0","LONG","10/20","3/20","20","69","63","6","2","33.33","-0.0475","-0.4043","15.39","-1.5997","5.0254","-36582","963418","-3.6582"
"KRX_RESET","DS000214","SK하이닉스","0197X0","SHORT","5/20","3/5","20","80","79","1","1","40.00","-0.0447","-0.1091","5.31","-1.4692","1.7895","-36652","963348","-3.6652"
"KRX_RESET","DS000299","SK하이닉스","0193T0","LONG","3/30","3/5","30","48","46","2","1","31.25","-0.0752","-0.2908","5.33","-0.9567","2.1753","-36681","963319","-3.6681"
"KRX_RESET","DS003203","삼성전자","0193W0","LONG","3/30","3/30","30","77","72","5","2","33.77","-0.0431","-0.3886","14.66","-1.6124","3.6560","-36956","963044","-3.6956"
"KRX_RESET","DS003720","SK하이닉스","0197X0","SHORT","5/30","5/30","50","59","57","2","1","33.90","-0.0533","-0.4538","21.31","-2.2887","4.9560","-37555","962445","-3.7555"
"KRX_RESET","DS000706","삼성전자","0193W0","LONG","5/20","3/10","20","83","79","4","2","34.94","-0.0421","-0.2370","8.98","-1.7052","3.5640","-37598","962402","-3.7598"
"KRX_RESET","DS002699","SK하이닉스","0193T0","LONG","3/30","10/20","30","48","43","5","3","39.58","-0.0688","-0.1418","19.98","-2.7206","6.6040","-37599","962401","-3.7599"
"KRX_RESET","DS000287","삼성전자","0193L0","SHORT","10/20","3/5","30","76","76","0","2","35.53","-0.0488","-0.2000","5.83","-1.5438","2.6459","-38078","961922","-3.8078"
"KRX_RESET","DS000876","SK하이닉스","0193T0","LONG","10/30","3/10","50","33","33","0","2","33.33","-0.1133","-0.3956","8.67","-1.3403","4.7941","-38519","961481","-3.8519"
