계산방식,전략id,신호종목,실행상품코드,방향,진입ma,청산ma,추세ma,거래수,정상청산수,마감1519청산수,최대동시open,승률_pct,평균순수익률_pct,중앙순수익률_pct,평균보유분,최악거래_pct,최고거래_pct,누적복리손익,최종복리자본,누적복리수익률_pct,mdd_pct
KRX_CONTINUOUS_AFTERNOON,DS004272,삼성전자,0193L0,SHORT,10/30,10/30,50,49,34,15,2,26.53,-0.4732,-0.4677,18.37,-3.5344,3.0134,-209926,790074,-20.9926,-24.6094
KRX_CONTINUOUS_AFTERNOON,DS000742,SK하이닉스,0197X0,SHORT,10/20,3/10,20,67,61,6,2,34.33,-0.3444,-0.6093,9.85,-4.3815,2.5346,-210154,789846,-21.0154,-21.3236
KRX_CONTINUOUS_AFTERNOON,DS003384,SK하이닉스,0197X0,SHORT,3/5,5/30,50,246,159,87,10,37.40,-0.0332,-0.3833,19.70,-6.8038,11.5618,-210219,789781,-21.0219,-34.7195
KRX_CONTINUOUS_AFTERNOON,DS000862,삼성전자,0193L0,SHORT,5/30,3/10,20,76,67,9,1,39.47,-0.3047,-0.2356,8.96,-5.2087,2.1975,-210254,789746,-21.0254,-22.9969
KRX_CONTINUOUS_AFTERNOON,DS002495,삼성전자,0193L0,SHORT,3/10,10/20,30,144,105,39,5,32.64,-0.1398,-0.3498,17.81,-4.6927,9.0934,-210624,789376,-21.0624,-29.4482
KRX_CONTINUOUS_AFTERNOON,DS001328,삼성전자,0193W0,LONG,5/30,5/10,5,110,99,11,2,28.18,-0.2079,-0.3592,8.41,-2.3700,4.9091,-210907,789093,-21.0907,-22.0006
KRX_CONTINUOUS_AFTERNOON,DS002350,삼성전자,0193L0,SHORT,10/30,5/20,20,66,51,15,3,39.39,-0.3523,-0.2144,16.48,-6.1537,1.3065,-211119,788881,-21.1119,-25.1502
KRX_CONTINUOUS_AFTERNOON,DS001415,SK하이닉스,0197X0,SHORT,20/30,5/10,30,54,49,5,1,31.48,-0.4261,-0.4350,9.35,-5.0428,6.3696,-211330,788670,-21.1330,-23.8125
KRX_CONTINUOUS_AFTERNOON,DS002914,삼성전자,0193W0,LONG,3/5,3/30,20,226,174,52,7,34.51,-0.0746,-0.4267,16.65,-6.0730,5.1364,-211344,788656,-21.1344,-46.0962
KRX_CONTINUOUS_AFTERNOON,DS003586,삼성전자,0193W0,LONG,5/20,5/30,20,74,53,21,3,32.43,-0.3017,-0.6271,17.64,-6.7816,5.7796,-211374,788626,-21.1374,-26.6075
KRX_CONTINUOUS_AFTERNOON,DS004668,SK하이닉스,0193T0,LONG,5/30,20/30,50,45,32,13,2,33.33,-0.5072,-0.3790,15.11,-4.7409,5.0632,-211400,788600,-21.1400,-25.3972
KRX_CONTINUOUS_AFTERNOON,DS001871,삼성전자,0193L0,SHORT,10/30,3/20,30,43,33,10,1,30.23,-0.5433,-0.4460,13.23,-6.0020,2.0491,-211734,788266,-21.1734,-23.0361
KRX_CONTINUOUS_AFTERNOON,DS001655,SK하이닉스,0197X0,SHORT,5/20,3/20,30,84,67,17,2,30.95,-0.2724,-0.5248,10.75,-3.6804,7.8523,-212185,787815,-21.2185,-22.4285
KRX_CONTINUOUS_AFTERNOON,DS002720,삼성전자,0193W0,LONG,3/30,10/20,5,122,87,35,3,31.97,-0.1810,-0.3350,17.16,-5.1819,6.3641,-212586,787414,-21.2586,-21.8883
KRX_CONTINUOUS_AFTERNOON,DS002916,삼성전자,0193W0,LONG,3/5,3/30,50,244,168,76,7,36.07,-0.0720,-0.3544,17.85,-4.7590,8.6366,-212890,787110,-21.2890,-50.1242
KRX_CONTINUOUS_AFTERNOON,DS003128,SK하이닉스,0193T0,LONG,10/20,3/30,5,92,66,26,2,31.52,-0.2408,-0.6102,14.60,-3.9966,8.8159,-213223,786777,-21.3223,-25.8142
KRX_CONTINUOUS_AFTERNOON,DS001870,삼성전자,0193L0,SHORT,10/30,3/20,20,66,52,14,3,36.36,-0.3568,-0.3654,14.12,-6.0020,1.4590,-213429,786571,-21.3429,-24.5244
KRX_CONTINUOUS_AFTERNOON,DS001140,삼성전자,0193W0,LONG,3/20,5/10,50,89,77,12,3,29.21,-0.2635,-0.3888,8.18,-2.3653,5.4790,-213736,786264,-21.3736,-22.3667
KRX_CONTINUOUS_AFTERNOON,DS003467,SK하이닉스,0193T0,LONG,5/10,5/30,30,103,71,32,3,35.92,-0.2150,-0.4378,16.54,-4.4879,5.6278,-213850,786150,-21.3850,-33.2826
KRX_CONTINUOUS_AFTERNOON,DS000392,SK하이닉스,0193T0,LONG,10/30,3/5,5,68,63,5,2,23.53,-0.3481,-0.3336,5.13,-3.1970,4.9116,-213906,786094,-21.3906,-21.4171
KRX_CONTINUOUS_AFTERNOON,DS002482,삼성전자,0193W0,LONG,3/10,10/20,20,132,103,29,5,33.33,-0.1630,-0.3869,17.79,-4.1683,6.2458,-214245,785755,-21.4245,-35.7501
KRX_CONTINUOUS_AFTERNOON,DS004232,SK하이닉스,0193T0,LONG,10/30,10/30,5,68,42,26,1,29.41,-0.3356,-0.7148,18.19,-4.5746,8.4957,-214297,785703,-21.4297,-24.4669
KRX_CONTINUOUS_AFTERNOON,DS003936,삼성전자,0193L0,SHORT,3/10,10/30,50,142,88,54,6,33.10,-0.1299,-0.5052,23.75,-5.6399,10.5897,-214504,785496,-21.4504,-38.4140
KRX_CONTINUOUS_AFTERNOON,DS003984,삼성전자,0193L0,SHORT,5/10,10/30,50,139,85,54,6,35.25,-0.1272,-0.4853,23.04,-5.6399,8.6326,-214553,785447,-21.4553,-41.1924
KRX_CONTINUOUS_AFTERNOON,DS000660,삼성전자,0193W0,LONG,3/20,3/10,50,89,76,13,2,24.72,-0.2660,-0.3688,6.36,-2.1316,5.4790,-214623,785377,-21.4623,-23.1289
KRX_CONTINUOUS_AFTERNOON,DS002508,SK하이닉스,0193T0,LONG,5/10,10/20,50,103,67,36,4,39.81,-0.2142,-0.3832,18.11,-4.4407,5.6894,-214746,785254,-21.4746,-37.3562
KRX_CONTINUOUS_AFTERNOON,DS002673,삼성전자,0193W0,LONG,10/20,10/20,10,119,88,31,2,29.41,-0.1921,-0.4962,14.25,-4.0112,6.2549,-214940,785060,-21.4940,-26.5413
KRX_CONTINUOUS_AFTERNOON,DS002265,SK하이닉스,0193T0,LONG,5/30,5/20,10,90,69,21,2,32.22,-0.2514,-0.6024,13.16,-5.3761,6.0569,-214983,785017,-21.4983,-21.4983
KRX_CONTINUOUS_AFTERNOON,DS004476,SK하이닉스,0193T0,LONG,3/20,20/30,50,68,49,19,2,35.29,-0.3350,-0.5065,15.96,-3.8501,5.4987,-215254,784746,-21.5254,-23.8507
KRX_CONTINUOUS_AFTERNOON,DS001512,SK하이닉스,0197X0,SHORT,3/10,3/20,50,132,102,30,3,28.79,-0.1708,-0.5076,11.11,-2.9380,8.2638,-215324,784676,-21.5324,-21.5324
KRX_CONTINUOUS_AFTERNOON,DS002734,삼성전자,0193L0,SHORT,3/30,10/20,20,83,56,27,3,34.94,-0.2744,-0.3235,18.67,-8.5885,5.0239,-215948,784052,-21.5948,-30.5024
KRX_CONTINUOUS_AFTERNOON,DS000744,SK하이닉스,0197X0,SHORT,10/20,3/10,50,75,64,11,2,34.67,-0.3138,-0.5610,9.59,-4.3815,7.4533,-215999,784001,-21.5999,-23.5040
KRX_CONTINUOUS_AFTERNOON,DS001123,SK하이닉스,0197X0,SHORT,3/20,5/10,NONE,192,163,29,3,37.50,-0.1143,-0.2440,10.25,-3.7965,8.2179,-216162,783838,-21.6162,-30.7057
KRX_CONTINUOUS_AFTERNOON,DS001616,삼성전자,0193W0,LONG,3/20,3/20,5,156,131,25,2,27.56,-0.1474,-0.4366,10.63,-1.9632,5.9382,-216220,783780,-21.6220,-25.5177
KRX_CONTINUOUS_AFTERNOON,DS003910,SK하이닉스,0197X0,SHORT,3/10,10/30,20,144,97,47,6,36.11,-0.1097,-0.3994,20.70,-7.4234,10.7885,-216253,783747,-21.6253,-29.4293
KRX_CONTINUOUS_AFTERNOON,DS000167,SK하이닉스,0197X0,SHORT,3/20,3/5,30,106,94,12,1,33.96,-0.2263,-0.2436,4.73,-2.8693,2.5757,-216747,783253,-21.6747,-24.5920
KRX_CONTINUOUS_AFTERNOON,DS000236,삼성전자,0193L0,SHORT,5/20,3/5,5,141,131,10,2,38.30,-0.1699,-0.2000,4.91,-4.9474,2.0894,-217014,782986,-21.7014,-22.7342
KRX_CONTINUOUS_AFTERNOON,DS000800,삼성전자,0193W0,LONG,3/30,3/10,5,122,108,14,2,33.61,-0.1940,-0.3543,7.95,-2.4411,4.6718,-217057,782943,-21.7057,-22.9352
KRX_CONTINUOUS_AFTERNOON,DS001713,삼성전자,0193W0,LONG,10/20,3/20,10,119,101,18,2,27.73,-0.1980,-0.3953,12.24,-2.5954,5.0254,-217306,782694,-21.7306,-24.4143
KRX_CONTINUOUS_AFTERNOON,DS004474,SK하이닉스,0193T0,LONG,3/20,20/30,20,90,60,30,4,30.00,-0.2388,-0.5864,16.93,-3.3828,6.4456,-217328,782672,-21.7328,-22.0047
KRX_CONTINUOUS_AFTERNOON,DS002191,삼성전자,0193W0,LONG,10/20,5/20,NONE,129,102,27,2,27.13,-0.1778,-0.4449,13.95,-4.4260,6.8226,-217483,782517,-21.7483,-26.5704
KRX_CONTINUOUS_AFTERNOON,DS001560,SK하이닉스,0197X0,SHORT,5/10,3/20,50,134,109,25,3,32.84,-0.1695,-0.4916,11.53,-3.1356,8.2638,-217658,782342,-21.7658,-22.6957
KRX_CONTINUOUS_AFTERNOON,DS000696,SK하이닉스,0197X0,SHORT,5/20,3/10,50,93,79,14,2,31.18,-0.2551,-0.2914,8.03,-3.6804,7.1356,-217670,782330,-21.7670,-24.5486
KRX_CONTINUOUS_AFTERNOON,DS000621,삼성전자,0193L0,SHORT,5/10,3/10,10,124,113,11,3,33.06,-0.1879,-0.2990,9.60,-5.9883,5.9126,-217711,782289,-21.7711,-26.0779
KRX_CONTINUOUS_AFTERNOON,DS004124,삼성전자,0193L0,SHORT,10/20,10/30,5,87,56,31,3,41.38,-0.2621,-0.3017,25.18,-6.3334,8.6326,-217976,782024,-21.7976,-27.3696
KRX_CONTINUOUS_AFTERNOON,DS000644,SK하이닉스,0197X0,SHORT,3/20,3/10,5,165,141,24,2,35.76,-0.1399,-0.3114,9.32,-3.4991,7.4988,-218524,781476,-21.8524,-25.4129
KRX_CONTINUOUS_AFTERNOON,DS003684,삼성전자,0193W0,LONG,3/30,5/30,50,63,42,21,2,23.81,-0.3800,-0.5562,14.95,-2.7612,5.3151,-218540,781460,-21.8540,-26.9368
KRX_CONTINUOUS_AFTERNOON,DS001867,삼성전자,0193L0,SHORT,10/30,3/20,NONE,86,67,19,3,36.05,-0.2805,-0.2621,14.16,-6.0020,2.0491,-218594,781406,-21.8594,-25.5649
KRX_CONTINUOUS_AFTERNOON,DS004258,삼성전자,0193W0,LONG,10/30,10/30,20,64,43,21,1,21.88,-0.3715,-0.6175,18.05,-3.8390,6.5107,-218949,781051,-21.8949,-25.2692
KRX_CONTINUOUS_AFTERNOON,DS004738,삼성전자,0193W0,LONG,10/30,20/30,20,64,40,24,2,31.25,-0.3681,-0.5766,20.27,-5.1069,6.5107,-218965,781035,-21.8965,-25.4142
KRX_CONTINUOUS_AFTERNOON,DS000367,삼성전자,0193W0,LONG,5/30,3/5,NONE,114,105,9,2,22.81,-0.2118,-0.2996,4.47,-2.3700,5.0766,-219073,780927,-21.9073,-23.3849
KRX_CONTINUOUS_AFTERNOON,DS001293,삼성전자,0193L0,SHORT,3/30,5/10,10,94,83,11,2,36.17,-0.2556,-0.2428,10.07,-7.2993,2.5383,-219115,780885,-21.9115,-23.6737
KRX_CONTINUOUS_AFTERNOON,DS001726,삼성전자,0193L0,SHORT,10/20,3/20,20,50,43,7,2,30.00,-0.4869,-0.3795,14.58,-5.8589,1.6046,-219119,780881,-21.9119,-22.5051
KRX_CONTINUOUS_AFTERNOON,DS004752,삼성전자,0193L0,SHORT,10/30,20/30,50,49,27,22,2,28.57,-0.4896,-0.2395,20.51,-4.1674,3.0134,-219452,780548,-21.9452,-28.9664
KRX_CONTINUOUS_AFTERNOON,DS004751,삼성전자,0193L0,SHORT,10/30,20/30,30,43,23,20,2,30.23,-0.5615,-0.3087,20.74,-4.1674,3.0134,-219519,780481,-21.9519,-28.7113
KRX_CONTINUOUS_AFTERNOON,DS003010,삼성전자,0193W0,LONG,5/10,3/30,20,126,94,32,5,31.75,-0.1779,-0.4689,16.70,-5.9795,6.2870,-219592,780408,-21.9592,-35.3499
KRX_CONTINUOUS_AFTERNOON,DS004162,삼성전자,0193W0,LONG,3/30,10/30,20,83,55,28,2,31.33,-0.2838,-0.5309,20.37,-5.2876,5.3151,-219837,780163,-21.9837,-24.4554
KRX_CONTINUOUS_AFTERNOON,DS004438,SK하이닉스,0197X0,SHORT,5/10,20/30,20,134,88,46,4,37.31,-0.1567,-0.2516,19.10,-4.2280,10.3109,-219959,780041,-21.9959,-27.0227
KRX_CONTINUOUS_AFTERNOON,DS000251,SK하이닉스,0193T0,LONG,10/20,3/5,30,63,57,6,2,26.98,-0.3912,-0.3713,4.46,-2.1636,1.5747,-220067,779933,-22.0067,-22.4058
KRX_CONTINUOUS_AFTERNOON,DS000106,SK하이닉스,0193T0,LONG,5/10,3/5,20,110,102,8,2,34.55,-0.2215,-0.2905,4.94,-3.0238,2.3461,-220119,779881,-22.0119,-23.0417
KRX_CONTINUOUS_AFTERNOON,DS000933,SK하이닉스,0197X0,SHORT,20/30,3/10,10,71,65,6,2,26.76,-0.3414,-0.4743,8.46,-3.6518,5.6628,-220440,779560,-22.0440,-24.1895
KRX_CONTINUOUS_AFTERNOON,DS001918,삼성전자,0193L0,SHORT,20/30,3/20,20,73,59,14,2,36.99,-0.3253,-0.2916,15.30,-9.6484,5.4036,-220498,779502,-22.0498,-25.2490
KRX_CONTINUOUS_AFTERNOON,DS002604,SK하이닉스,0193T0,LONG,5/20,10/20,50,58,40,18,3,32.76,-0.4101,-0.7857,15.86,-5.6245,4.3033,-220592,779408,-22.0592,-28.9078
KRX_CONTINUOUS_AFTERNOON,DS002612,SK하이닉스,0197X0,SHORT,5/20,10/20,5,155,117,38,3,38.06,-0.1429,-0.3216,16.18,-4.8024,10.4239,-220602,779398,-22.0602,-27.2534
KRX_CONTINUOUS_AFTERNOON,DS002064,삼성전자,0193L0,SHORT,5/10,5/20,50,139,104,35,5,35.25,-0.1498,-0.3639,16.78,-6.6151,8.4022,-220626,779374,-22.0626,-38.6968
KRX_CONTINUOUS_AFTERNOON,DS003479,SK하이닉스,0197X0,SHORT,5/10,5/30,30,128,93,35,4,34.38,-0.1678,-0.5549,16.70,-3.2625,10.7183,-220722,779278,-22.0722,-22.0722
KRX_CONTINUOUS_AFTERNOON,DS000648,SK하이닉스,0197X0,SHORT,3/20,3/10,50,118,98,20,3,32.20,-0.2016,-0.3708,8.54,-2.9380,7.4988,-220945,779055,-22.0945,-28.9388
KRX_CONTINUOUS_AFTERNOON,DS001869,삼성전자,0193L0,SHORT,10/30,3/20,10,79,64,15,2,34.18,-0.3094,-0.3067,14.53,-6.0020,2.0491,-221034,778966,-22.1034,-25.1952
KRX_CONTINUOUS_AFTERNOON,DS003608,SK하이닉스,0193T0,LONG,10/20,5/30,5,92,65,27,3,31.52,-0.2516,-0.5999,16.32,-3.9966,8.8159,-221253,778747,-22.1253,-27.4703
KRX_CONTINUOUS_AFTERNOON,DS000094,삼성전자,0193L0,SHORT,3/10,3/5,20,141,131,10,2,31.21,-0.1746,-0.2000,5.48,-3.4095,2.6247,-221943,778057,-22.1943,-24.7614
KRX_CONTINUOUS_AFTERNOON,DS001411,SK하이닉스,0197X0,SHORT,20/30,5/10,NONE,93,84,9,3,40.86,-0.2533,-0.2346,11.35,-7.2248,6.3696,-222125,777875,-22.2125,-30.6152
KRX_CONTINUOUS_AFTERNOON,DS002349,삼성전자,0193L0,SHORT,10/30,5/20,10,79,63,16,2,36.71,-0.3109,-0.2377,16.63,-6.1537,2.0491,-222152,777848,-22.2152,-26.1001
KRX_CONTINUOUS_AFTERNOON,DS002611,SK하이닉스,0197X0,SHORT,5/20,10/20,NONE,158,120,38,3,37.97,-0.1404,-0.3236,16.47,-4.8024,10.4239,-222307,777693,-22.2307,-27.7221
KRX_CONTINUOUS_AFTERNOON,DS000943,삼성전자,0193W0,LONG,20/30,3/10,NONE,88,81,7,2,25.00,-0.2787,-0.3187,9.32,-5.6849,2.8227,-222525,777475,-22.2525,-22.2525
KRX_CONTINUOUS_AFTERNOON,DS001029,SK하이닉스,0197X0,SHORT,3/10,5/10,10,127,111,16,3,37.01,-0.1883,-0.2857,9.93,-3.1659,4.5464,-222889,777111,-22.2889,-23.6801
KRX_CONTINUOUS_AFTERNOON,DS001999,삼성전자,0193W0,LONG,3/10,5/20,NONE,296,220,76,5,35.47,-0.0606,-0.2999,16.66,-4.3550,7.3377,-222937,777063,-22.2937,-47.2689
KRX_CONTINUOUS_AFTERNOON,DS002747,SK하이닉스,0193T0,LONG,5/30,10/20,30,49,31,18,2,28.57,-0.4859,-0.6882,16.14,-5.6824,7.4106,-223111,776889,-22.3111,-26.0344
KRX_CONTINUOUS_AFTERNOON,DS001571,삼성전자,0193W0,LONG,5/10,3/20,30,125,106,19,3,32.80,-0.1947,-0.3571,12.18,-3.0480,5.9382,-223203,776797,-22.3203,-27.7669
KRX_CONTINUOUS_AFTERNOON,DS003754,SK하이닉스,0193T0,LONG,10/30,5/30,20,71,50,21,2,29.58,-0.3380,-0.7802,16.34,-3.9594,8.4957,-223468,776532,-22.3468,-25.9616
KRX_CONTINUOUS_AFTERNOON,DS001172,SK하이닉스,0197X0,SHORT,5/20,5/10,5,155,134,21,3,38.06,-0.1532,-0.2000,9.42,-3.9745,7.8523,-223514,776486,-22.3514,-25.3822
KRX_CONTINUOUS_AFTERNOON,DS004293,SK하이닉스,0197X0,SHORT,20/30,10/30,10,71,48,23,3,30.99,-0.3095,-0.5584,23.04,-4.8613,10.9772,-223525,776475,-22.3525,-27.9908
KRX_CONTINUOUS_AFTERNOON,DS001702,SK하이닉스,0197X0,SHORT,10/20,3/20,20,67,53,14,2,31.34,-0.3653,-0.6517,15.21,-4.5855,6.0735,-223560,776440,-22.3560,-23.6187
KRX_CONTINUOUS_AFTERNOON,DS004140,SK하이닉스,0193T0,LONG,3/30,10/30,50,53,33,20,3,33.96,-0.4454,-0.5129,17.98,-4.8729,4.7276,-223749,776251,-22.3749,-26.1066
KRX_CONTINUOUS_AFTERNOON,DS003358,삼성전자,0193L0,SHORT,20/30,3/30,20,73,52,21,2,34.25,-0.3317,-0.3962,19.04,-9.6484,5.7797,-223900,776100,-22.3900,-24.3904
KRX_CONTINUOUS_AFTERNOON,DS001195,삼성전자,0193L0,SHORT,5/20,5/10,NONE,150,135,15,2,36.67,-0.1604,-0.2516,9.71,-7.2993,6.1814,-224051,775949,-22.4051,-24.9411
KRX_CONTINUOUS_AFTERNOON,DS004315,삼성전자,0193L0,SHORT,20/30,10/30,NONE,85,56,29,2,35.29,-0.2733,-0.3296,22.62,-9.6484,6.7725,-224239,775761,-22.4239,-24.8478
KRX_CONTINUOUS_AFTERNOON,DS002659,SK하이닉스,0197X0,SHORT,10/20,10/20,NONE,133,105,28,2,33.83,-0.1758,-0.4114,15.29,-3.3961,10.7514,-224382,775618,-22.4382,-26.2128
KRX_CONTINUOUS_AFTERNOON,DS003035,SK하이닉스,0193T0,LONG,3/20,3/30,30,77,61,16,2,23.38,-0.3109,-0.6237,13.06,-4.4879,6.1932,-224544,775456,-22.4544,-24.3008
KRX_CONTINUOUS_AFTERNOON,DS000283,삼성전자,0193L0,SHORT,10/20,3/5,NONE,124,115,9,2,35.48,-0.2006,-0.2278,5.74,-3.5929,3.6402,-224553,775447,-22.4553,-23.7672
KRX_CONTINUOUS_AFTERNOON,DS004703,삼성전자,0193L0,SHORT,5/30,20/30,30,60,39,21,2,28.33,-0.4112,-0.3505,18.53,-3.5617,4.9865,-224823,775177,-22.4823,-25.3703
KRX_CONTINUOUS_AFTERNOON,DS004656,삼성전자,0193L0,SHORT,3/30,20/30,50,69,43,26,2,33.33,-0.3537,-0.4113,17.77,-4.0974,5.0239,-224925,775075,-22.4925,-30.1685
KRX_CONTINUOUS_AFTERNOON,DS001582,삼성전자,0193L0,SHORT,5/10,3/20,20,144,123,21,5,34.03,-0.1516,-0.3861,14.01,-10.5939,7.6341,-224938,775062,-22.4938,-33.3675
KRX_CONTINUOUS_AFTERNOON,DS003540,삼성전자,0193W0,LONG,3/20,5/30,50,89,62,27,4,26.97,-0.2730,-0.5440,16.93,-2.7612,5.4790,-225144,774856,-22.5144,-29.8786
KRX_CONTINUOUS_AFTERNOON,DS000779,SK하이닉스,0193T0,LONG,3/30,3/10,30,66,59,7,2,30.30,-0.3744,-0.3862,8.91,-3.6003,5.5513,-225427,774573,-22.5427,-22.5427
KRX_CONTINUOUS_AFTERNOON,DS003117,삼성전자,0193L0,SHORT,5/20,3/30,10,111,79,32,3,34.23,-0.2151,-0.3640,17.36,-4.9474,7.4806,-225450,774550,-22.5450,-24.0469
KRX_CONTINUOUS_AFTERNOON,DS001676,삼성전자,0193L0,SHORT,5/20,3/20,5,141,115,26,2,33.33,-0.1704,-0.3892,13.16,-5.6075,7.0984,-225550,774450,-22.5550,-24.4427
KRX_CONTINUOUS_AFTERNOON,DS002000,삼성전자,0193W0,LONG,3/10,5/20,5,226,169,57,5,35.84,-0.0936,-0.2999,16.52,-4.3550,7.3377,-226214,773786,-22.6214,-40.7905
KRX_CONTINUOUS_AFTERNOON,DS004581,SK하이닉스,0197X0,SHORT,10/20,20/30,10,125,79,46,3,40.80,-0.1873,-0.2000,21.50,-6.7765,6.0735,-226292,773708,-22.6292,-25.4145
KRX_CONTINUOUS_AFTERNOON,DS002496,삼성전자,0193L0,SHORT,3/10,10/20,50,142,104,38,5,33.80,-0.1555,-0.3253,19.21,-4.6927,9.0934,-226424,773576,-22.6424,-34.0046
KRX_CONTINUOUS_AFTERNOON,DS000213,SK하이닉스,0197X0,SHORT,5/20,3/5,10,125,112,13,2,30.40,-0.2013,-0.3001,4.86,-3.6804,4.0807,-226828,773172,-22.6828,-25.6006
KRX_CONTINUOUS_AFTERNOON,DS000972,SK하이닉스,0193T0,LONG,3/5,5/10,50,223,183,40,6,37.67,-0.0933,-0.3492,11.58,-5.0542,6.1932,-226901,773099,-22.6901,-31.3501
KRX_CONTINUOUS_AFTERNOON,DS000203,SK하이닉스,0193T0,LONG,5/20,3/5,30,66,59,7,2,31.82,-0.3860,-0.3729,4.61,-2.7437,2.0609,-226993,773007,-22.6993,-23.3021
KRX_CONTINUOUS_AFTERNOON,DS003909,SK하이닉스,0197X0,SHORT,3/10,10/30,10,127,85,42,5,37.80,-0.1617,-0.3617,22.69,-4.8773,10.7885,-227056,772944,-22.7056,-25.3527
KRX_CONTINUOUS_AFTERNOON,DS004115,삼성전자,0193W0,LONG,10/20,10/30,30,63,43,20,3,26.98,-0.4000,-0.5557,16.89,-4.0112,4.4506,-227536,772464,-22.7536,-27.1802
KRX_CONTINUOUS_AFTERNOON,DS000612,삼성전자,0193W0,LONG,5/10,3/10,50,125,110,15,2,26.40,-0.2005,-0.3372,7.34,-2.5234,7.2702,-227706,772294,-22.7706,-28.5315
KRX_CONTINUOUS_AFTERNOON,DS004795,삼성전자,0193L0,SHORT,20/30,20/30,NONE,85,50,35,2,37.65,-0.2884,-0.3713,21.53,-4.6569,6.3438,-227953,772047,-22.7953,-26.9300
KRX_CONTINUOUS_AFTERNOON,DS001032,SK하이닉스,0197X0,SHORT,3/10,5/10,50,132,110,22,3,34.09,-0.1842,-0.3217,9.42,-3.1659,8.2638,-228032,771968,-22.8032,-26.2482
KRX_CONTINUOUS_AFTERNOON,DS001595,SK하이닉스,0193T0,LONG,3/20,3/20,30,77,64,13,1,24.68,-0.3204,-0.7469,10.70,-4.4879,7.4596,-228346,771654,-22.8346,-24.6719
KRX_CONTINUOUS_AFTERNOON,DS001607,SK하이닉스,0197X0,SHORT,3/20,3/20,30,106,87,19,1,27.36,-0.2327,-0.5529,9.68,-2.9380,8.2179,-228510,771490,-22.8510,-22.8510
KRX_CONTINUOUS_AFTERNOON,DS004020,삼성전자,0193W0,LONG,3/20,10/30,50,89,56,33,4,26.97,-0.2774,-0.5099,20.62,-2.6458,5.4790,-228602,771398,-22.8602,-30.1916
KRX_CONTINUOUS_AFTERNOON,DS001233,삼성전자,0193W0,LONG,10/20,5/10,10,119,105,14,2,26.05,-0.2098,-0.3907,8.55,-3.2820,6.0681,-228604,771396,-22.8604,-23.4993
KRX_CONTINUOUS_AFTERNOON,DS000226,삼성전자,0193W0,LONG,5/20,3/5,20,74,67,7,1,21.62,-0.3474,-0.3003,4.34,-1.9872,2.1833,-228662,771338,-22.8662,-23.0187
KRX_CONTINUOUS_AFTERNOON,DS002915,삼성전자,0193W0,LONG,3/5,3/30,30,235,174,61,7,33.19,-0.0853,-0.3761,16.69,-4.7590,5.1364,-228735,771265,-22.8735,-54.1350
KRX_CONTINUOUS_AFTERNOON,DS004066,삼성전자,0193W0,LONG,5/20,10/30,20,74,49,25,3,31.08,-0.3325,-0.4565,20.35,-7.4193,5.3151,-228826,771174,-22.8826,-27.9796
KRX_CONTINUOUS_AFTERNOON,DS003453,삼성전자,0193L0,SHORT,3/10,5/30,10,134,93,41,4,32.84,-0.1727,-0.4498,20.87,-6.2962,9.7296,-229112,770888,-22.9112,-29.7416
KRX_CONTINUOUS_AFTERNOON,DS001296,삼성전자,0193L0,SHORT,3/30,5/10,50,69,57,12,2,33.33,-0.3691,-0.3829,9.70,-6.0784,2.1975,-229121,770879,-22.9121,-25.6233
KRX_CONTINUOUS_AFTERNOON,DS002603,SK하이닉스,0193T0,LONG,5/20,10/20,30,66,48,18,2,31.82,-0.3761,-0.7355,14.82,-5.6245,7.6090,-229228,770772,-22.9228,-25.7969
KRX_CONTINUOUS_AFTERNOON,DS002460,SK하이닉스,0193T0,LONG,3/10,10/20,50,113,73,40,3,38.05,-0.2091,-0.3021,17.71,-4.7071,5.6894,-229350,770650,-22.9350,-35.5602
KRX_CONTINUOUS_AFTERNOON,DS000343,SK하이닉스,0193T0,LONG,5/30,3/5,NONE,112,106,6,2,37.50,-0.2284,-0.3314,4.65,-3.0160,5.3457,-230217,769783,-23.0217,-23.0871
KRX_CONTINUOUS_AFTERNOON,DS001992,SK하이닉스,0197X0,SHORT,3/10,5/20,50,132,95,37,4,29.55,-0.1817,-0.5704,13.33,-3.8061,9.1102,-230466,769534,-23.0466,-27.4658
KRX_CONTINUOUS_AFTERNOON,DS003837,삼성전자,0193L0,SHORT,20/30,5/30,10,58,41,17,2,34.48,-0.4391,-0.4350,21.09,-6.4382,5.5540,-230515,769485,-23.0515,-23.7781
KRX_CONTINUOUS_AFTERNOON,DS000319,삼성전자,0193W0,LONG,3/30,3/5,NONE,140,129,11,1,25.00,-0.1819,-0.2967,4.64,-2.2519,5.1846,-230550,769450,-23.0550,-25.7253
KRX_CONTINUOUS_AFTERNOON,DS002001,삼성전자,0193W0,LONG,3/10,5/20,10,132,104,28,5,31.06,-0.1852,-0.3468,15.09,-2.7974,5.9858,-231333,768667,-23.1333,-36.2229
KRX_CONTINUOUS_AFTERNOON,DS003247,삼성전자,0193W0,LONG,5/30,3/30,NONE,114,86,28,2,24.56,-0.2200,-0.5152,13.21,-3.2284,6.2870,-231591,768409,-23.1591,-25.8197
KRX_CONTINUOUS_AFTERNOON,DS004401,삼성전자,0193W0,LONG,3/10,20/30,10,132,84,48,5,39.39,-0.1771,-0.3100,23.31,-5.4520,5.9858,-231650,768350,-23.1650,-37.1002
